"sentence_text";"label_binary";"label_component"
"pues mientras las más favorecidas siguen siendo las relaciones amorosas y de amistad ya sea porque sirven como medio de diversión o promueven un tipo de privacidad distinta a la que se da en 3 D resultan ser también aquellas en las que en menor medida se pretende hacer compromiso alguno ;";"argumentative";"premise"
"lo que da pié a futuros análisis sobre los posibles esquemas culturales , prejuicios , usos o costumbres que promueven este comportamiento .";"non-argumentative";"none"
"Respecto a la afirmación de Cuanto mayor sean los tipos de relaciones que los usuarios establecen en el ámbito de Internet , mayor será la percepción favorable que éstos tengan de Internet como espacio de interacción social , amorosa , laboral y cultural parece aclarar de forma contundente lo anteriormente expuesto en cuanto a las relaciones amorosas ,";"argumentative";"claim"
"ya que los usuarios de Guasave perciben a la red como un medio favorable para tratar cuestiones académicas , laborales , sociales y familiares y es sólo en el rubro amoroso que dicha percepción se torna negativa , considerando a Internet como medio no recomendable para buscar el amor o relaciones de pareja ,";"argumentative";"premise"
"Continuando con el discernimiento de las hipótesis tanto la que plantea que : Cuanto mayor sea el acceso de los usuarios a Internet mayores serán las oportunidades de los mismos para establecer relaciones amistosas en la red como aquella que dice A mayor frecuencia de acceso de los usuarios de Internet , mayor será su interés por establecer relaciones amorosas con otras personas en la red ambas parecen mostrarnos un panorama muy parecido , Esta situación se repite cuando se establece las relaciones amorosas";"non-argumentative";"none"
"en el primer caso se puede deducir que esta afirmación es verdadera bajo una circunstancia muy peculiar si los amigos que se contactan nacen en la red se mantienen en ella , excluyéndolos de la 3 D y en muy pocas ocasiones permitiéndoles un encuentro personal al contrario de lo que sucede con aquellos amigos que se han conocido primero en persona .";"argumentative";"premise"
"pues hay una tendencia mayoritaria a no mezclarlas con su vida real .";"argumentative";"premise"
"En Guasave se pudieron detectar a la fecha 6 matrimonios entre personas que se relacionaron con sus parejas mediante el uso de Internet y coincidentemente con lo expresado en esta investigación 5 de estos casos son de mujeres oriundas de la Ciudad y sólo 1 , el restante , pertenece a un hombre . También se pudo constatar que todos los casos de matrimonio fueron con personas de otra ciudad o país .";"non-argumentative";"none"
"A la fecha sólo se sabe que uno de los cinco matrimonios se ha roto ,";"non-argumentative";"none"
"debido a que el contrayente , varón , no había superado una perdida afectiva reciente viudez ,";"argumentative";"premise"
"a lo cual resulta atinado recordar el pronóstico poco favorable que hace Gwinnell sobre las relaciones que se dan en función de satisfacer un sentimiento de soledad o vacío interior .";"argumentative";"claim"
"en cualquier caso , la mayoría de los Internautas que establecen ciberrelaciones de cualquier tipo han aprovechado al máximo la ventaja comunicativa de la red en cuanto a proteger su anonimato , expresar sus ideas y desarrollar su franqueza comunicativa ,";"argumentative";"premise"
"pero también se ha favorecido la ocultación de defectos propios y de la simulación ventajosa retomando a Gubern ,";"argumentative";"premise"
"por ello , la comunicación puede resultar menos completa y gratificadora que la que se da cara a cara .";"argumentative";"claim"
"A partir de la dificultad real de recuperar información de forma precisa en grandes repositorios de documentos en texto completo , se plantea como problema de investigación definir un vocabulario XML que describa adecuadamente la estructura de artículos de revistas de tipo académico en bibliotecas digitales y recoja los contenidos significativos inmersos en el texto ; de forma tal que al aprovechar este marcado a través de un buscador la precisión en los resultados de una búsqueda sea más alta que si el buscador indiza la totalidad del texto .";"non-argumentative";"none"
"la tendencia de la globalización de la empresa , y especialmente de los negocios relacionados con la producción de tecnologías de software , ha producido un profundo impacto tanto en las estrategias de marketing y distribución , como en la manera en que los productos son concebidos , diseñados , construidos , probados y entregados a los clientes REFS .";"argumentative";"claim"
"ejemplo de ello es que cada vez es más común el desarrollo de software en forma distribuida y el desarrollo global de software GSD según sus siglas en inglés , donde quienes participan del proceso de desarrollo usuarios , clientes , desarrolladores se encuentran localizados en sitios geográficamente distantes entre sí .";"argumentative";"premise"
"el principal motivo del crecimiento del desarrollo global de software es que permite a las empresas disminuir los costos de desarrollo mientras se mantiene el nivel de calidad del proceso REFS , contando con profesionales a lo largo y ancho del mundo sin necesidad de afrontar el costo de su traslado REFS .";"argumentative";"premise"
"al analizar la literatura existente sobre el desarrollo global de software , se ha notado que la investigación se ha centrado en determinar las limitaciones de la comunicación interpersonal y la gestión del conocimiento en entornos distribuidos , con el objetivo de definir su implicación en el proceso de desarrollo de software , pero que por lo general estos trabajos se dedican a las etapas más avanzadas de la ingeniería de requisitos como la negociación y la especificación REFS y son muy pocos los trabajos referidos a las etapas iniciales REFS .";"argumentative";"premise"
"por ejemplo , respecto a la etapa de elicitación de requisitos se han encontrado sólo algunas herramientas para dar soporte al proceso REFS y algunos experimentos conducidos con el objeto de definir y comparar la efectividad de algunas técnicas de elicitación de requisitos sobre otras REFS .";"argumentative";"premise"
"por lo tanto , las propuestas para mejorar la etapa de elicitación de requisitos en entornos virtuales está aún en sus inicios y existen muchas líneas de trabajo posibles .";"argumentative";"claim"
"durante el transcurso del desarrollo del sistema nos enfrentamos a muchas situaciones en las cuáles no teníamos la información suficiente para poder resolver o tomar una decisión al respecto ,";"argumentative";"premise"
"esa falta de información es la que se obtiene en la práctica y no viene la mayoría de las veces en manuales o documentos .";"argumentative";"premise"
"por lo que se nos dificultó un poco al principio el poder establecer una forma de trabajo fluida y eficiente .";"argumentative";"claim"
"ya que se debe establecer una organización adecuada de acuerdo a las aptitudes de los integrantes ,";"non-argumentative";"none"
"Aprendimos también que el trabajo en equipo no es nada sencillo ,";"argumentative";"claim"
"ya que esto se ve claramente reflejado en el avance de las actividades a desarrollar .";"argumentative";"premise"
"lo que nos hizo retroceder , obligándonos a buscar otra alternativa para continuar con el desarrollo del mismo .";"non-argumentative";"none"
"En lo que se refiere a la implementación de las metodologías aprendidas para el Análisis y Diseño de Sistemas , fue muy interesante el poder aplicar todos estos conocimientos sobre un problema real";"argumentative";"claim"
"ya que nos dimos cuenta que no siempre se puede contar o saber que herramienta nos conviene más de acuerdo a nuestro diseño .";"argumentative";"premise"
"La desventaja de no saber con certeza si una herramienta nos va a ser útil o no , es que nos puede complicar el desarrollo de nuestra implementación , lo cuál consideramos es critico .";"argumentative";"premise"
"Lo pudimos constatar en el desarrollo de este sistema";"argumentative";"claim"
"por que al parecer se daban las condiciones satisfactorias para poder desarrollar ampliamente los objetivos propuestos , pero durante el transcurso del tiempo esto no resultó ser como se esperaba ,";"argumentative";"premise"
"y por lo tanto resultó difícil la búsqueda de referencias . ayuda a que otras personas que se incluyan en estos proyectos tengan una base .";"non-argumentative";"none"
"Podemos decir que la curva de aprendizaje fue lenta ,";"argumentative";"claim"
"dado que las herramientas de desarrollo que se utilizaron , son relativamente nuevas en el mercado";"argumentative";"premise"
"Esto también implicaba que gran parte de los conocimientos que tuvieron que aprender con prueba y error .";"argumentative";"premise"
"Por esto mismo nos parece muy constructivo el anexar las referencias que obtuvimos a través de todo este tiempo de desarrollo ,";"argumentative";"claim"
"Esta tesis espera realizar distintas contribuciones . En primer lugar , incorporando determinadas herramientas conceptuales desarrolladas en el campo de los estudios sociales de la ciencia y la tecnología que no han sido mayormente aplicadas al estudio particular de las Tecnologías de la Información y la Comunicación . Añadir aquellos conceptos presentes en el estudio de las tecnologías en general permitiría comprender lo particular de los procesos de incorporación de TIC y de la construcción de campus virtuales en universidades del país . Junto con ello , proporcionar nuevos andamiajes teóricos vinculados con las características inherentes a las TIC .";"non-argumentative";"none"
"Este propósito se presenta como inédito";"argumentative";"claim"
"ya que pocos trabajos en el ámbito de las ciencias sociales han analizado las dinámicas de desarrollo tecnológico que posibilitan la construcción de entornos virtuales que se gestan en las universidades desde un enfoque que se encuadre en el propuesto por el campo de los estudios sociales de la ciencia y la tecnología .";"argumentative";"premise"
"En ese sentido se aspira a establecer una ruptura con aquellas formas cristalizadas de determinismo tecnológico que consideran que la creciente difusión y proliferación de las Tecnologías de la Información y la Comunicación producen efectos en la sociedad y se limitan a una mirada meramente instrumental dejando de lado aquellas que hacen hincapié en la tecnología como construcción social , entendiendo que no hay una relación sociedad tecnología , como si se tratara de dos entidades separadas y que la distinción misma entre social y técnico debe considerarse como el resultado de un proceso de co construcción .";"non-argumentative";"none"
"Por otra parte , esta investigación espera contribuir al campo de los estudios de la educación superior y los estudios sobre universidad en el cual aparece como vacante la problemática vinculada a la educación universitaria virtual";"non-argumentative";"none"
"La utilización de la tecnología para la enseñanza y la investigación no es únicamente una cuestión técnica ,";"argumentative";"claim"
"puesto que replantea cuestiones fundamentales no sólo sobre los métodos de trabajo sino sobre las metas y los propósitos que persiguen las instituciones universitarias .";"argumentative";"premise"
"Así , el estudio de los campus virtuales de las universidades nacionales argentinas podría contribuir a replantear la dinámica de formulación de políticas y toma de decisiones al interior de la universidad .";"argumentative";"claim"
"Por último se espera contribuir a los estudios que relacionan los procesos de innovación tecnológica y los territorios indagando en la nueva dimensión espacio temporal que generan las TIC y en las condiciones territoriales , económicas , sociales , organizacionales y simbólicas , entre otras , que inciden sobre la implementación de los campus virtuales .";"non-argumentative";"none"
"De esta forma , se busca abrir nuevas posibilidades de triangulación teórica , entre la sociología de la tecnología , los estudios vinculados a la educación superior y a la universidad en particular y los estudios orientados a comprender las distintas dinámicas de los territorios contribuyendo a ampliar los alcances de los actuales estudios sociales de la tecnología .";"non-argumentative";"none"
"Al mismo tiempo , como se trató en el transcurso de esta obra , dicho espacio red está integrado por diversos elementos : actores individuales y colectivos docentes , alumnos , gestores , técnicos , universidades , empresas proveedoras de tecnología , empresas proveedoras de housing , municipios , gobiernos provinciales , fundaciones , entre otros y tecnologías software desarrollados por las universidades , u otros de distribución libre o propietarios , bases de datos , distintos lenguajes de programación , etcétera . Considerar al espacio red en tanto un espacio de flujos de relaciones permitió , a su vez , mostrar que los elementos que lo componen se encuentran acoplados y entrelazos en él , es decir , lo co construyen .";"non-argumentative";"none"
"De esta manera , correr el velo que recubre a las distintitas opciones cristalizadas en las selecciones técnicas , permite dar cuenta que las tecnologías en general y las TIC en particular no son neutrales ni autónomas .";"non-argumentative";"none"
"Detrás de las políticas institucionales promovidas por las universidades se encuentran también ocultos posicionamientos político tecnológicos .";"argumentative";"premise"
"En tal sentido , la apertura de las cajas negras es tanto una herramienta heurística como una estrategia que permite entrever distintas alianzas políticas .";"argumentative";"claim"
"Las secciones siguientes se ocupan de señalar , por un lado , los puntos divergentes y convergentes en las distintas opciones sociotécnicas acerca de los campus virtuales basados en software propietario , propios y libres . Por otro , se esbozan distintas reflexiones que conducen a generar nuevos interrogantes y la posibilidad de continuar con distintas líneas de estudio .";"non-argumentative";"none"
"se torna necesario aclarar que el análisis de los ocho casos que se seleccionaron difícilmente podría arribar a conclusiones generales . ilumina el carácter multidimensional de la tecnología .";"non-argumentative";"none"
"Dado que la estrategia metodológica de esta tesis se basó en estudios de caso";"argumentative";"premise"
"No obstante , tal aclaración refiere específicamente al hecho de que las afirmaciones de estas conclusiones ofrecerían elementos e insumos a ser corroborados o utilizados en futuras indagaciones .";"argumentative";"premise"
"Esta tesis hace algo más que describir y analizar distintos desarrollos tecnológicos :";"argumentative";"claim"
"La primera problemática y la más importante que nos plantea el equipo de tecnologías de la información de SICOM , es una aplicación que sea capaz de llevar todos los detalles del proceso que se necesita para reservar una sala de juntas , con el objetivo de evitar la pérdida de tiempo y capital humano en estas tareas que pueden ser automatizada usando una aplicación de manera automatizada y autónoma , que siempre esté disponible tanto para usuarios de salas como para administrador .";"non-argumentative";"none"
"La experiencia de poder haber aprendido algo más , de aquello que se imparte en la universidad fue la parte más importante de este proyecto , al poder usar un framework comercial basado en las tendencias de desarrollo de aplicaciones web más actuales y";"non-argumentative";"none"
"que muchas veces nos sentimos solos al presentarnos problemas de desarrollo que era difícil de encontrar la solución";"argumentative";"claim"
"ya que muchos aun no pisaban esos campos en el uso del framework como el uso de gammu en Windows .";"argumentative";"premise"
"también fue importante ver las ventajas y desventajas que JSF y aventurarse a usar este tipo de frameworks que nos da la experiencia necesaria y la habilidad de manejo de este tipo de tecnologías para poder fácilmente migrar y evolucionar a las tendencias ,";"argumentative";"claim"
"ya que existen elementos en común entre los diferentes lenguajes .";"argumentative";"premise"
"algo muy importante que nos dimos cuenta , es no cerrarse con un solo lenguaje , si no explorar las diferentes herramientas en el uso de frameworks que se encuentran en desarrollo";"argumentative";"claim"
"ya que nos abre un mundo de posibilidades y nos da la capacidad de responder a las necesidades con un nivel competitivo impresionante .";"argumentative";"premise"
"en el momento en que desarrollábamos el software de SICOM para la solución de sus necesidades nos podemos dar cuenta que podemos hacer una gran cantidad de cosas ,";"argumentative";"claim"
"por ejemplo tan solo del uso del demonio de gammu , podemos hacer sistemas inteligentes con interacción de mensajes a celular como sistemas de automatización para casas , incluyendo alertas , o un sistema de negocios similares a los que pasan en televisión manda mensaje a tal número y te regreso el tono de tal artista , y entre otras miles de aplicaciones que se pueden desarrollar no precisamente con java sino con cualquier sistema que pueda interactuar con MySQL .";"argumentative";"premise"
"Con respecto a al uso de Java Server Faces , nos pareció una herramienta bastante útil con grandes capacidades de desarrollo ,";"non-argumentative";"none"
"y como toda tecnología nueva , aún existe un mundo por recorrer y mejora ,";"argumentative";"claim"
"ya que aún cuenta con una serie de bus que han ido corrigiendo en sus versiones más recientes , dando la confianza a muchas empresas a nivel carrier para delegar sus necesidades en este tipo de aplicaciones que ayudan a enfocarse solo a la parte lógica de nuestro sistema , dejando todo lo demás como un hecho en el que podemos confiar gracias a que es un estándar ,";"argumentative";"premise"
"sin embargo podemos decir que no es la tecnología más poderosa hoy en día , pero si una de las más completas a las que le apostaríamos un gran futuro .";"argumentative";"premise"
"y que el caso específico de PrimeFaces se tuvo que hacer una adaptación a nuestra arquitectura para no convertir todo nuestro proyecto a Maven como lo implementa en todos los ejemplos de Prime Faces en su portal , y que durante el camino nos encontramos a mucha gente en foros , pidiendo ayuda sobre la misma problemática , Cabe mencionar que existen plugins para IDE's como eclipse que ayudan a convertir proyectos java a proyectos en Maven , sin embargo , como hicimos uso de NetBeans , se tuvo que implementar PrimeFaces de manera más primitiva , integrando los jars y modificando archivos XML para que ayudaran a usar este framework sin rehacer todo en Maven";"non-argumentative";"none"
"También cabe mencionar , que la utilización de un framework nuevo y recién salido , es una experiencia de aprendizaje donde aplicas prácticamente todos los conocimientos de arquitectura y diseño de la aplicación para poder dar solución cientos de problemáticas que se presentan en este tipo de herramientas , como lo es en el caso de PrimeFaces ,";"argumentative";"claim"
"ya que trabajamos prácticamente con frameworks en los cuales utilizamos componentes que solo tenían unos meses de haber salido ,";"argumentative";"premise"
"lo cual fue un reto bastante interesante";"argumentative";"claim"
"ya que gracias a la experiencia que nos dio Java Server Faces , fue posible hacer esto ,";"argumentative";"premise"
"lo cual nos enorgullece haber podido resuelto esta cuestión de arquitecturas ,";"argumentative";"claim"
"ya que iba a representar un gran esfuerzo pasar todo nuestro proyecto actual a un proyecto nuevo basado en Maven .";"argumentative";"premise"
"Como colofón del presente estudio de investigación , a continuación se detallan las principales conclusiones que se pueden extraer de los capítulos anteriores , indicando además las limitaciones y líneas de trabajo futuro .";"non-argumentative";"none"
"la implementación de una versión reducida del SHA propuesto y su aplicación a la realidad educativa diaria en un centro de educación infantil ha demostrado ser positiva y provechosa para alumnos y profesores .";"argumentative";"claim"
"el programa desarrollado ha demostrado facilitar y favorecer el proceso de aprendizaje en los alumnos y les ha permitido actuar con mayor independencia , liberando al profesor de buena parte de las tareas de exposición y explicación repetitiva de contenidos , supervisión y retroalimentación .";"argumentative";"premise"
"a pesar de las ventajas obtenidas con la utilización del programa educativo desarrollado , no debe pensarse que los SHAs son la panacea para el aprendizaje de la lectoescritura o que pueden sustituir completamente la valiosa labor del profesor en el aula .";"argumentative";"premise"
"así , el programa desarrollado , en su versión actual , presenta algunas limitaciones :";"argumentative";"claim"
"Existen actividades que no se han incorporado al SHA porque no se prestan o son muy difíciles de llevar a cabo con el uso del ordenador o , simplemente , todo parece indicar que es mejor realizarlas usando otros medios . Así , muchas actividades que requieren la participación colectiva de la clase resultan difíciles de controlar completamente mediante un programa informático , sin la intervención del profesor La primera actividad cantar requiere el uso de técnicas de reconocimiento de voz sofisticadas que en la actualidad dan buenas resultados con frases pronunciadas a ser posible de forma clara y pausada pero no funcionan suficientemente bien cuando deben extraer el texto de canciones . Dadas las limitaciones derivadas del estado actual de la inteligencia artificial para gestionar adecuadamente el entramado complejo de interacciones que se requieren en esta actividad usando técnicas de procesamiento de lenguaje natural";"non-argumentative";"none"
"Algunos ejemplos son : cantar , tocar las palmas para separar una palabra en sus sílabas , crear un diccionario de clase , etc .";"argumentative";"premise"
"Este problema se debe a las limitaciones de los sistemas de reconocimiento de patrones utilizados en la actualidad .";"argumentative";"premise"
"La segunda actividad tocar las palmas podría ser llevada a cabo por un ordenador , pero en las edades tempranas en las que se trabaja es más conveniente el trato directo y cálido del profesor , a quien además le resulta más sencillo , en el estado actual de la tecnología , controlar los errores y progresión de la clase .";"argumentative";"premise"
"En la última actividad , el profesor lee textos de varios libros referentes a la palabra que quiere incorporarse en el diccionario y luego pide a la clase que confeccione una definición entre todos usando la técnica del torbellino de ideas .";"argumentative";"premise"
"es considerablemente mejor la relación clásica profesor alumno prescindiendo del ordenador o usándolo en todo caso para presentar los múltiples textos referentes a cada palabra o y permitiendo escribir delante de la clase la definición final consensuada entre todos .";"argumentative";"claim"
"Otras actividades puntuales no han sido incorporadas al SHA por considerar que pueden realizarse con la utilización de otros programas ya existentes :";"non-argumentative";"none"
"escribir pequeños textos cuentos , poemas , adivinanzas , etc . , dibujar , elaboración de álbumes de fotos de la clase , colecciones gráficas , etc .";"argumentative";"premise"
"Para estas actividades ya existen aplicaciones informáticas como procesadores de textos , programas de dibujo , bases de datos , etc . que permiten realizarlas , actuando el profesor como mediador y guía .";"argumentative";"premise"
"Los procesadores de textos son una herramienta especialmente interesante , como alternativa o complemento a los textos que los alumnos ya escriben manualmente en clase ,";"argumentative";"claim"
"pues les libera de su concentración en aspectos ortográficos y de trazado y les permite dar rienda suelta a su imaginación .";"argumentative";"premise"
"Esto se ha debido en parte a las razones anteriormente expuestas . es que se ha considerado que estas lagunas quedan convenientemente resueltas con el uso de otros programas informáticos y medios existentes en el mercado y la intervención del profesor . lo que dificulta enormemente el reconocimiento óptico , sino que además es habitual , en la construcción de las hipótesis iniciales sobre la lectoescritura , que sus trazos garabatos aparentemente sin sentido no se correspondan con ninguna grafía del alfabeto oficial . Usar un programa de dibujo es una experiencia muy positiva en estos niveles de aprendizaje";"non-argumentative";"none"
"El sistema desarrollado adolece , en su estado actual , de un mayor número de actividades destinadas a las fases iniciales del aprendizaje , esto es , en aquellas etapas más tempranas del aprendizaje lectoescritor según el paradigma constructivista .";"argumentative";"claim"
"El principal motivo por el que no se ha dedicado un mayor esfuerzo en solventar este inconveniente";"argumentative";"claim"
"Así , por ejemplo , no se ha hecho especial énfasis en incorporar actividades consistentes en escribir gráficamente usando el ratón , tableta gráfica u otro dispositivo de entrada adecuado letras sueltas , sílabas , palabras nombre propio o de algún compañero de clase , objetos del aula , etc . o frases muy cortas .";"argumentative";"premise"
"La incorporación de estas actividades habría supuesto utilizar avanzadas y complejas técnicas de reconocimiento óptico de caracteres OCR que estarían muy limitadas en su funcionamiento .";"argumentative";"premise"
"En las fases iniciales los alumnos no sólo no realizan siempre un trazado correcto o suficientemente legible de las grafías ,";"argumentative";"premise"
"Por lo tanto , es muy difícil crear un sistema que supervise la correctitud de las hipótesis iniciales de aprendizaje de los alumnos .";"argumentative";"claim"
"Sin embargo , todas estas dificultades desaparecen usando otros medios como el clásico papel para escribir a mano o aplicaciones informáticas como programas de dibujo Paint , por ejemplo que permiten realizarlas fácilmente siempre y cuando el profesor actúe como mediador y guía .";"argumentative";"premise"
"pues fomenta la creatividad e imaginación de los niños , acerca y facilita un primer contacto con los ordenadores y les permite practicar grafomotricidad .";"argumentative";"premise"
"Aunque el sistema desarrollado es bastante flexible , en la actualidad está limitado a un número fijo de parámetros preestablecidos";"non-argumentative";"none"
"Aunque el sistema se adapta automáticamente , en la mayor medida de lo posible , a las características individuales y a la evolución en el aprendizaje de los alumnos , gran parte del proceso de seguimiento y evaluación de los alumnos queda en manos del profesor .";"argumentative";"premise"
"Resulta muy difícil , dadas las limitaciones actuales en el campo de la informática , construir un sistema que tenga en cuenta todos los parámetros existentes en la realidad educativa y que filtre los más relevantes en cada caso para establecer con propiedad los avances logrados .";"argumentative";"premise"
"Por tanto , la opción considerada en el presente trabajo ha sido dejar en manos del profesor dicha labor de seguimiento proporcionándole un módulo software para modificar en cualquier instante aquellos parámetros que considere han cambiado de otra forma que la calculada por el propio SHA .";"argumentative";"claim"
"Esto no ha sido posible debido a dos importantes barreras encontradas en la realidad educativa : escasez de centros con profesorado especializado en la aplicación práctica en el aula del enfoque constructivista y conveniencia de observar de la forma más directa posible los avances logrados en el aprendizaje";"non-argumentative";"none"
"Aunque los resultados obtenidos en el centro educativo en el que se probó la presente aplicación informática han sido satisfactorios , es conveniente verificar la bondad de la aplicación educativa a mayor escala .";"argumentative";"premise"
"la tecnología GIS Geographical Information System está tomando más importancia a través del tiempo ,";"argumentative";"claim"
"pues gracias a que se ha ido perfeccionando , tanto en desempeño como en exactitud , ha ayudado al mejoramiento de las aplicaciones que requieren o se enriquecen con consultas espaciales .";"argumentative";"premise"
"lo anterior se pudo constatar a lo largo de la realización de este trabajo .";"argumentative";"premise"
"Este proyecto fue muy enriquecedor debido a que pudo demostrarse que la tecnología GIS es totalmente aplicable a la vida cotidiana y empresarial .";"non-argumentative";"none"
"En este caso en específico , la inserción de la tecnología GIS en el inventario y en el sistema de atención a reportes logra consolidar áreas importantes y que están totalmente involucradas con el área de sistemas computacionales .";"argumentative";"premise"
"es importante resaltar la necesidad que existe de que la nueva tecnología de sistemas computacionales sea aplicada al mejoramiento de proyectos existentes ,";"argumentative";"claim"
"pues de esa manera se podrán aplicar , probar y mejorar esos nuevos conocimientos .";"argumentative";"premise"
"Algunas ventajas de este proyecto es la implementación de nuevas funciones que le serán de mucha utilidad al área de Atención a Usuarios , Todas esas nuevas características permiten que los usuarios puedan desempeñar sus actividades cotidianas de una manera eficaz .";"non-argumentative";"none"
"por ejemplo la firma electrónica , la asignación de reportes , el acceso a un mapa espacial y la posibilidad de ejecutar un query by example .";"argumentative";"premise"
"las principales limitaciones de este trabajo consisten en que los datos que se encuentran en la base de datos no están totalmente consistentes ,";"argumentative";"claim"
"pues en ocasiones el personal del área de Atención a Usuarios no da de alta la información correctamente .";"argumentative";"premise"
"la representación propuesta da auspicios de ser benéfica en otras tareas de tratamiento de información .";"argumentative";"claim"
"por ejemplo en búsqueda de respuesta , puede contribuir a una adecuada selección de la respuesta y en el agrupamiento , a asociar documentos con atributos más específicos .";"argumentative";"premise"
"Concluimos que la precisión no empeora con el modelo propuesto y que si se enriquece dicho modelo agregando nuevas relaciones como entidades nombradas , sujeto verbo , verbo objeto , sustantivo adjetivo , verbo adverbio , o relaciones que reflejen conocimiento de un dominio particular , podrá alcanzarse una mejora mayor .";"argumentative";"claim"
"debido al vertiginoso ritmo de aparición y posicionamiento de las tecnologías , tanto en el nivel de las comunicaciones como en el de tráfico , se han cometido diversos errores en cuanto a la generación de los contenidos publicados en la Web , y la forma en la que son transmitidos a los usuarios .";"argumentative";"premise"
"estos errores han constituido duplicidad de esfuerzos al desarrollar diversas aplicaciones entre diferentes administradores , sin una estandarización como base y generalmente asociada con el desarrollo de contenidos basados en lenguajes de marcado como HTML .";"argumentative";"premise"
"esto ha dificultado procesos deseables como el compartir la información al tratar con vocabularios no comunes entre los diferentes elementos involucrados , y que al final dan como resultado la percepción por parte del usuario de información diversa y difusa .";"argumentative";"claim"
"A continuación se describen cada uno de los problemas que bajo mi perspectiva , caracterizan la problemática de la difusión de información de tráfico vía Web : Problema 1 : Ausencia de vocabularios comunes con lo que los desarrolladores pueden llegar a describir la información por ejemplo de los vehículos implicados en un accidente de diferente forma , inclusive entre desarrolladores de una misma empresa de desarrollo y más aún entre diferentes administraciones y países .";"non-argumentative";"none"
"En el desarrollo de las distintas aplicaciones de tráfico es característico la ausencia de vocabularios comunes que puedan ser elegidos como núcleo y punto de partida para desarrolladores de contenidos .";"argumentative";"premise"
"Por ejemplo , en el caso de las aplicaciones sobre gestión de incidencias de tráfico , no existen tales vocabularios comunes que sean asociados a los descriptores o metadatos de la información que deben de desarrollar las aplicaciones ,";"argumentative";"premise"
"Problema 4 : Imposibilidad de almacenaje de toda la información y por lo tanto el almacenaje de toda esta información en un solo sitio web no es viable a nivel de costes de almacenamiento ni incluso a nivel de mantenimiento .";"non-argumentative";"none"
"Por otra parte , un usuario puede necesitar información de diferente naturaleza ,";"argumentative";"premise"
"A la vista del trabajo realizado en esta tesis , se ha podido constatar que la Web Semántica está todavía en un proceso de inmadurez , La conjunción de esfuerzos y resultados por parte de las diferentes comunidades completarán el proyecto El uso de tecnologías complementarías más consolidadas como los SW permitirán cubrir parte de los objetivos Debido a esta consolidación y al futuro que se prevé para este tipo de tecnologías , sobre todo en el área B 2 B ,";"non-argumentative";"none"
"y que por lo tanto queda aún un largo camino por recorrer .";"argumentative";"claim"
"Necesita de aplicaciones reales e industriales que muestren todo su potencial y no simplemente ejemplos donde se llegue a lo más a usar RDF o cualquier lenguaje basado en él , sin tener en cuenta el resto de capas que conforman su arquitectura .";"argumentative";"premise"
"se puede diagnosticar que la integración de la WS y los SW suponen un pequeño escalón en el proceso de alcanzar la visión inicial de WS y el cual puede ser cubierto sin esperar la completa realización de ésta .";"argumentative";"claim"
"La aplicación de los SWS producto de esta integración en los ITS , me ha permitido ver con claridad las ventajas de su uso en cuanto a la consecución de los objetivos iniciales marcados , pero también las grandes dificultades que conlleva hacer uso de tecnologías emergentes no consolidadas";"non-argumentative";"none"
"El principal escollo a salvar ha sido la constante evolución de las tecnologías , el gran abanico de posibilidades para la ejecución de cada uno de los objetivos parciales y sobretodo la falta de sensibilización que a fecha de hoy , poseen los distintos organismos relacionados con el tráfico vial , y ajenos a la gran revolución que está sufriendo la Web .";"argumentative";"premise"
"Sin embargo , gracias a la interacción del mundo académico con el de las administraciones públicas , auguro que en un futuro próximo la aplicación de técnicas como las tratadas en esta tesis serán adoptadas en los ITS , al igual que ocurrió con tecnologías predecesoras como XML .";"argumentative";"claim"
"en lo referente al dominio de aplicación de información de tráfico ofrecida al viajero TIS , el trabajo expuesto en esta tesis , supone una iniciativa totalmente novedosa en cuanto a su aplicación ,";"argumentative";"claim"
"puesto que las líneas actuales no contemplan el uso de la semántica como alternativa en la distribución o publicación de la información .";"argumentative";"premise"
"actualmente los proveedores de servicios de tráfico así como los CIT , han considerado el uso de lenguajes de marcado XML para sus dominios específicos así como tecnologías de servicios tradicionales ,";"argumentative";"premise"
"sin embargo , las ventajas del uso de una semántica común en los vocabularios permitiría no solo la obtención de los mismos resultados sino un incremento en cuanto a eficiencia por las razones expuestas a lo largo de la memoria .";"argumentative";"premise"
"el algoritmo presentado , supone un extensión y mejora de anteriores propuestas enmarcadas en la misma línea de investigación ,";"argumentative";"claim"
"ya que tras el análisis de los resultados obtenidos de las pruebas realizadas se puede concluir que en determinadas ocasiones este algoritmo propuesto ha conseguido obtener servicios que más se ajustaban por sus características a los requerimientos de un determinado cliente , que los obtenidos por otras aproximaciones ampliamente referenciadas , aunque a veces esto haya repercutido en un incremento en el coste computacional .";"argumentative";"premise"
"la evaluación de la Calidad del Software , en la práctica , requiere de métricas que se aplican a los atributos del software en cada una de sus etapas , para evaluarlas y determinar su grado de calidad .";"argumentative";"premise"
"en la actualidad , no se conoce una herramienta que realice esta actividad ,";"argumentative";"premise"
"por tal motivo , en este trabajo se propone la implementación de un sistema que automatice el Modelo Cualimétrico para la Evaluación de la Calidad del Software MECA y que representa un apoyo importante en la solución del problema .";"argumentative";"claim"
