"sentence_text";"label_binary";"label_component"
"El estreno de Mercure el 18 de junio en el Théâtre de la Cigale fue mal recibido por la crítica y el público.";"argumentative";"premise"
"Las Instituciones de la Unión Europea son los organismos políticos e instituciones en los que los estados miembros delegan parte de sus poderes y soberanía.";"argumentative";"premise"
"Desde un primer momento fue clara la posición de la propia reina Isabel I de Castilla en la defensa de la igualdad de los indios, sus súbditos del Nuevo Mundo, y los españoles, sus súbditos del Viejo Mundo.";"argumentative";"premise"
"La expansión mundial de la civilización europea se impulsó después de la primera ida y vuelta a través del océano Antártico. ";"argumentative";"premise"
"Los libros que se conservan de la biblioteca de Colón aportan luz sobre lo que influyó en sus ideas, por su costumbre de subrayar los libros y se deduce que los más subrayados serían los más leídos.";"argumentative";"premise"
"Entre los aparatos de bolsillo con la capacidad para reproducir videojuegos destacan hoy en día los teléfonos móviles (en particular los teléfonos inteligentes) que, sin ser los videojuegos su función primaria, los han ido incorporando a medida que se han ido incrementando sus prestaciones técnicas.";"argumentative";"premise"
"Para averiguar cuáles eran los verdaderos restos se opusieron a tomar muestras de ADN de ambos esqueletos: el de Sevilla y el de Santo Domingo.";"argumentative";"premise"
"A finales de enero de 1902 rompió su acuerdo con Mañach, y tras la liquidación correspondiente volvió a Barcelona.";"argumentative";"premise"
"El PC u ordenador personal es también una plataforma de videojuegos, pero como su función es solo ejecutar videojuegos, se considera como videoconsola.";"argumentative";"premise"
"La combinación de los estados miembros de la UE comparte fronteras terrestres con 21 estados no miembros para un total de 13 271 kilómetros, la quinta frontera más larga del mundo.";"argumentative";"premise"
"Finalmente, las decisiones son más limitadas porque, aun teniendo carácter obligatorio, no suelen tener carácter general, sino que se dirigen a destinatarios precisos.";"argumentative";"premise"
"Ahora bien , existen diferentes artículos que establecen que niveles moderados de juego no se asocian con un bajo rendimiento escolar ( Ferguson , 2011);28 incluso , podrían relacionarse con un mejor rendimiento ( Llorca , Bueno , Villar y Díez , 2010).29 Esto se debe a que los jugadores que utilizan videojuegos adquieren mejores estrategias de conocimiento , estrategias de resolución de problemas , y sus capacidades espaciales , su precisión y capacidad de reacción se ven mejoradas gradualmente ( McFarlane , 2002).30";"argumentative";"premise"
"Uno de los casos más famosos de cambio de nacionalidad para los Juegos Olímpicos fue Zola Budd, una corredora sudafricana que emigró al Reino Unido porque a Sudáfrica no se le permitía participar por sus políticas de apartheid.";"argumentative";"premise"
"Además, la UE se compromete a llegar hasta un 30% en la reducción de gases de efecto invernadero en caso de compromiso internacional que involucre tanto a otras potencias como a los nuevos países industrializados.";"argumentative";"premise"
"La UE ha señalado que está interesada en cerrar acuerdos de libre comercio con los países latinoamericanos,​ los cuales están integrados en varios grupos regionales.";"argumentative";"premise"
"Colón no se caso con Beatriz Enríquez de Arana ";"argumentative";"premise"
"Para poder jugar a un videojuego es necesario un controlador y un dispositivo que muestre imágenes de video. ";"argumentative";"premise"
"Entre 1942 y 1943 realizó el ensamblaje, Cabeza de toro (París, Museo Picasso), La Aubade (París, Musee National d'Art Moderne), L'Homme au mouton (París, Museo Picasso).";"argumentative";"premise"
"También encontró apoyo en el clérigo Martín Sánchez y el hacendado Juan Rodríguez Cabezudo a quien confió la custodia de su hijo Diego , cuando partió en el viaje descubridor.187";"argumentative";"premise"
"La comercialización de los juegos creados por las desarrolladoras es labor de las distribuidoras de videojuegos.";"argumentative";"premise"
"Nunca se casó con Beatriz Enríquez de Arana, aunque a su muerte Colón le legó su fortuna e hizo que su primer hijo, Diego, la tratara como a su madre adoptiva.";"argumentative";"premise"
"Diego es hijo biológico de Beatriz Enríquez de Arana, esposa de Colón.";"argumentative";"premise"
"La venta de videojuegos se ha realizado tradicionalmente en grandes almacenes o en tiendas físicas especializadas; en España las dos principales cadenas de tiendas de videojuegos son Game y, hasta su cierre en 2014, Gamestop.";"argumentative";"premise"
"El total del número de rusos que desean una unión con Ucrania , Bielorrusia y Kazajistán es del 37 % .160";"argumentative";"premise"
"Después de la disolución de la Unión Soviética el KGB fue sustituido en Rusia por el SVR (Servicio de Inteligencia Extranjera) y el FSB (Servicio Federal de Seguridad).";"argumentative";"premise"
"Portugal reconquistó su territorio a los musulmanes en el siglo XIII.";"argumentative";"premise"
"La Unión Europea (UE) es una comunidad política de derecho constituida en régimen sui géneris de organización internacional nacida para propiciar y acoger la integración y gobernanza en común de los Estados y los pueblos de Europa.";"argumentative";"premise"
"Grecia es un estado independiente";"argumentative";"premise"
"El Tratado de la Unión Europea o Tratado de Maastricht dio reconocimiento oficial a la dimensión cultural de la integración europea, al atribuir ciertas competencias (bastante reducidas) de acción cultural a la Comunidad Europea.";"argumentative";"premise"
"Esto se atribuyó a dos factores: por un lado, el aumento de la competencia de los canales de cable y por otro lado, el internet, medio capaz de mostrar resultados y videos en tiempo real.";"argumentative";"premise"
"El Tratado que institucionaliza la Comunidad Europea del Carbón y del Acero (CECA) buscaba aproximar vencedores y vencidos europeos al seno de una Europa que a medio plazo pudiese tomar su destino en sus manos, haciéndose independiente de entidades exteriores.";"argumentative";"premise"
"Capital Europea de la Cultura es un título conferido por la comisión y el parlamento europeo a una o dos ciudades europeas, que durante un año tienen la posibilidad de mostrar su desarrollo y vida culturales.";"argumentative";"premise"
"El proceso es muy diferente a la creación de software en general, aunque se asemeja en la gran cantidad de aportes creativos (música, historia, diseño de personajes, niveles, etc) necesarios.";"argumentative";"premise"
"Se casó con Jacqueline en Vallauris el 2 de marzo de 1961, y en junio se trasladó a Notre-Dame-de-Vie en Mougins (cerca de Cannes).";"argumentative";"premise"
"Otra fecha comúnmente citada de cuando finalizaron oficialmente los juegos es el 426 d. C., cuando el sucesor del emperador Teodosio I, Teodosio II ordenó la destrucción de todos los templos griegos.";"argumentative";"premise"
"Se conoce como período azul de Picasso al que discurre aproximadamente entre 1901 hasta 1904 : este nombre proviene del color que domina la gama cromática de las pinturas , y tiene su origen en el suicidio de su amigo Carlos Casagemas el 17 de febrero de 1901 , que lo dejó lleno de dolor y tristeza.30 Casagemas , después de haber tratado de asesinar a su amante Germaine , una bailarina del Moulin Rouge que frecuentaba el círculo de artistas españoles , se suicidó en París .";"argumentative";"premise"
"Uno de los proyectos estrella de la Organización Europea para la Investigación Nuclear es el Gran Colisionador de Hadrones,​ sobre el que los científicos e investigadores han puesto grandes expectativas.";"argumentative";"premise"
"Picasso está enterrado en el parque del castillo de Vauvenargues (Bouches-du-Rhone).";"argumentative";"premise"
"El barón de Coubertin fundó el Comité Olímpico Internacional ( COI ) en 1894 .";"argumentative";"premise"
"Tras el exitoso golpe, el Consejo de Estado de la Unión Soviética se convirtió en el máximo órgano de poder del Estado «en el período de transición».";"argumentative";"premise"
"El Tratado de Lisboa garantiza las libertades y los principios enunciados en la Carta de los Derechos Fundamentales de la Unión Europea, cuyas disposiciones pasan a ser jurídicamente vinculantes.";"argumentative";"premise"
"Colón no pudo dejarle nada a Beatriz porque no tenía dinero.";"argumentative";"premise"
"El ordenador tiene varias funciones";"argumentative";"premise"
"El interés griego de revivir los Juegos Olímpicos comenzó con la Guerra de independencia de Grecia, donde los griegos lucharon contra el Imperio Otomano en 1821.";"argumentative";"premise"
"Aunque la prensa y radio soviéticas dieron amplia cobertura a la delincuencia en Occidente, la persistencia de la delincuencia en la Unión Soviética era una vergüenza ideológica a la que se le daba relativamente poca atención.";"argumentative";"premise"
"Estudiante brillante y precoz, Picasso superó en un solo día, a la edad de catorce años, el examen de ingreso en la Escuela de la Lonja, y se le permitió saltarse las dos primeras clases.";"argumentative";"premise"
"En 1925 pintó , para el cuarto cumpleaños de su hijo , Pablo de pierrot ( El hijo del artista ) ( Museo Picasso , París),195 en un estilo naturalista similar al retrato de arlequín que pintó el año anterior .";"argumentative";"premise"
"Según unas encuestas realizadas en 2011, a uno de cada cinco rusos le gustaría vivir nuevamente en la Unión Soviética.";"argumentative";"premise"
"Para el cliente, el alquiler de un videojuego puede ser un paso previo a la compra del mismo: si lo prueban y les gusta, lo compran.";"argumentative";"premise"
"El negocio no está en la venta de consolas, sino en la venta del software, aunque las altas tasas de piratería afectan el negocio.";"argumentative";"premise"
"La Red Natura 2000 se disolvió a través de la Directiva 92/43/CEE sobre la conservación de los hábitats naturales de fauna y flora silvestres (más conocida como Directiva de Hábitats), de 21 de mayo de 1992.";"argumentative";"premise"
"En lo alto del Partido Comunista estaba el Comité Central , elegido en los congresos y conferencias del Partido .";"argumentative";"premise"
"En este ambiente Picasso entró en contacto con el pensamiento anarquista, implantado en Barcelona.";"argumentative";"premise"
"Una vez casado vivió en Porto Santo y en Madeira,104 lo que hace suponer que viajara también a las Azores .";"argumentative";"premise"
"La reina llamó entonces a Colón, diciéndole que no descartaba totalmente su plan.";"argumentative";"premise"
"Uno de los aspectos principales estudiados por la ciencia «ludología» y la información que recolecta son los impactos positivos y negativos de los videojuegos en las personas. ";"argumentative";"premise"
"El crítico Jean Bernier escribió: «todo el vestuario está, sin excepción, lleno de calidez y fuerza, templado por un gusto por la dignidad que es muy andaluz».";"argumentative";"premise"
"La documentación sobre Cristobal Colón se conserva perfectamente. ";"argumentative";"premise"
"Mientras tanto, la Guerra Fría dejó paso a la distensión y a un patrón más complicado de las relaciones internacionales en las cuales el mundo no estuvo claramente dividido en dos bloques opuestos.";"argumentative";"premise"
"Después de la política económica del comunismo de guerra llevada a cabo durante la Guerra Civil, el Gobierno soviético permitió que algunas empresas privadas coexistieran con la industria nacionalizada durante los años 1920.";"argumentative";"premise"
"No se pudo comprar los primeros prototipos de programas de carácter lúdico. ";"argumentative";"premise"
"En febrero de 2007 un hombre de 26 años murió en China después de pasar cerca de siete días jugando un videojuego.";"argumentative";"premise"
"Los teléfonos móviles permiten reproducir videojuegos. ";"argumentative";"premise"
"El ordenador no es una videoconsola";"argumentative";"premise"
"Por otra parte, los que apoyan a la Política Agrícola Común, argumentan que la ayuda económica para los agricultores, les asegura un estándar de vida razonable imposible económicamente si no existiera.";"argumentative";"premise"
"Finalmente, el 15 de marzo la Niña llegó al puerto de Palos, con pocas horas de diferencia respecto a la Pinta.";"argumentative";"premise"
"Ver objetos arrastrados desde Oriente en las playas de Porto Santo es sin embargo improbable porque las corrientes dominantes en esa zona son de norte a sur, no de oeste a este.";"argumentative";"premise"
"Desde el 23 de enero hasta el 15 de febrero de 1918, Picasso expuso con Matisse en la galería de Paul Guillaume, una serie de pinturas postcubistas.";"argumentative";"premise"
"En este ambiente Picasso entró en contacto con el pensamiento anarquista, implantado en Barcelona.";"argumentative";"premise"
"En 1949 Louis Aragon estaba vivo.";"argumentative";"premise"
"En abril de 2002, la controversia sobre el tema seguía siendo una realidad legal, ya que el juez Stephen N. Limbaugh, al revisar el juegos como Resident Evil, Mortal Kombat, DOOM y Fear Effect se dijo: ""al igual que el bingo, el Tribunal no ve cómo los videojuegos expresan ideas, impresiones, sentimientos o información no relacionada con el juego en sí"".";"argumentative";"premise"
"Después de los Seúl 1988, el COI decidió permitir a profesionales participar en los Juegos Olímpicos, sujetos a la aprobación de las Federaciones Internacionales.";"argumentative";"premise"
"Cristóbal Colón es famoso por haber realizado el descubrimiento de América, el 12 de octubre de 1492, al llegar a la isla de Guanahani, actualmente en las Bahamas.";"argumentative";"premise"
"Entre los aparatos de bolsillo con la capacidad para reproducir videojuegos destacan hoy en día los teléfonos móviles (en particular los teléfonos inteligentes) que, sin ser los videojuegos su función primaria, los han ido incorporando a medida que se han ido incrementando sus prestaciones técnicas.";"argumentative";"premise"
"Pekín 2008 puede clasificar entre los tres Juegos más costosos, sin embargo las autoridades chinas no han dado a conocer los datos oficiales que permitan la comprobación de los costos.";"argumentative";"premise"
"En el este, el Ejército Rojo perdió varias batallas decisivas durante los enfrentamientos fronterizos con el Imperio del Japón en 1938 y 1939.";"argumentative";"premise"
"Un videojuego es un juego electrónico en el que una o más personas interactúan, por medio de un controlador, con un dispositivo que muestra imágenes de video.";"argumentative";"premise"
"En Argentina hay dos ciudades denominadas Colón, una en la provincia de Buenos Aires y otra en la de Entre Ríos.";"argumentative";"premise"
"La UE ha tenido el poder legislativo en el ámbito de la política energética a lo largo de su existencia, teniendo sus raíces en la originaria Comunidad Europea del Carbón y del Acero.";"argumentative";"premise"
"El fácil acceso a ordenadores, smartphones y consolas, sumado a una falta de control por parte de los padres o el ambiente de un hogar disfuncional, puede dar lugar a que niños o adolescentes hagan un uso abusivo de los videojuegos. ";"argumentative";"premise"
"Picasso, motivado y sensibilizado por la muerte de su amigo Carlos Casagemas, pintó un cuadro que nombró El entierro de Casagemas,​ cuadro alegórico que empezaba a mostrar su paso al período azul.";"argumentative";"premise"
"El presupuesto anual de la Unión Europea se fija dentro de un marco financiero plurianual previamente establecido para un período no inferior a cinco años (actualmente 7 años).";"argumentative";"premise"
"El 17 de marzo de 1991 se celebró un referéndum que buscaba preservar la Unión Soviética, en el que la mayoría de la población votó por su conservación en nueve de las quince repúblicas soviéticas.";"argumentative";"premise"
"Todos los primeros intentos por implementar programas de carácter lúdico eran todavía prototipos, juegos muy simples y de carácter experimental que no llegaron a comercializarse, entre otras cosas, porque funcionaban en unas máquinas que solo estaban disponibles en universidades o en institutos de investigación.";"argumentative";"premise"
"los teléfones moblies tenien com objetivo los videojuegos ";"argumentative";"premise"
"Actualmente, el presidente del Consejo Europeo es el político polaco Donald Tusk, que fue designado en agosto de 2014 y asumió su mandato el 1 de diciembre del mismo año.";"argumentative";"premise"
"Picasso está enterrado en el parque del castillo de Vauvenargues (Bouches-du-Rhone).";"argumentative";"premise"
"Esta comisión también visitará las ciudades candidatas , entrevistando a funcionarios locales e inspeccionando las instalaciones potenciales , para finalmente presentar un informe sobre sus conclusiones un mes antes de la decisión final del COI .";"argumentative";"premise"
"Las videoconsolas o consolas de videojuegos son aparatos electrónicos domésticos destinados exclusivamente a reproducir videojuegos.";"argumentative";"premise"
"La corrupción en la forma de soborno era frecuente, debido principalmente a la escasez de bienes y servicios en el mercado abierto.";"argumentative";"premise"
"Se celebraron eventos de carreras, pentatlón —consistente en eventos de salto de longitud, lanzamiento de disco (discóbolo), jabalina, carrera pedestre y lucha (boxeo, lucha libre, pancracio) y eventos ecuestres.";"argumentative";"premise"
"Europa no esta en el continente americano.";"argumentative";"premise"
"A mediados de diciembre Picasso volvió a Céret, desde donde viajó a Barcelona con Eva durante las fiestas navideñas.";"argumentative";"premise"
"Debido a que los portugueses habían conseguido su Reconquista contra los musulmanes en el siglo xiii, tomaron la iniciativa en la competencia por alcanzar una nueva ruta de la especiería que fuera una alternativa marítima directa a Asia Oriental.";"argumentative";"premise"
"Atribuyeron el desconocimiento las palabras «Gran Kan» a un muy bajo nivel cultural de los indios y fueron asumiendo la facilidad de conquista del nuevo territorio.";"argumentative";"premise"
"Como excepción está la ciudad de Colombo en Sri Lanka ya que este topónimo no deriva del nombre del almirante";"argumentative";"premise"
"En los tratados anteriores al de Lisboa no había previsto ningún procedimiento jurídico que regulara la retirada de los estados.";"argumentative";"premise"
"La danza constituyó el inicio del periodo surrealista de Picasso, entre 1925 y 1938.";"argumentative";"premise"
"En 1968 la Unión Soviética y sus aliados del Pacto de Varsovia invadieron Checoslovaquia para detener las reformas de la Primavera de Praga.";"argumentative";"premise"
"El estadio olímpico en Honor a Zeus, que se encuentra en Olimpia, fue construido por Heracles.";"argumentative";"premise"
"Así , en 1994 , se realizaron los Juegos Olímpicos de Lillehammer , siendo la primera y única ocasión en que unos Juegos Olímpicos fueron celebrados en un periodo menor a cuatro años .";"argumentative";"premise"
"Desde 1898 firmó sus obras como «Pablo Ruiz Picasso», luego como «Pablo R. Picasso», y sólo como «Picasso» desde 1901.";"argumentative";"premise"
"El tratado se firmaría el 20 de agosto, pero la firma fue interrumpida por el intento de golpe de Estado de agosto de 1991 contra Gorbachov, por parte de los conservadores en un intento de preservar el sistema soviético.";"argumentative";"premise"
"El resto de tratados son modificativos y complementarios, incluyéndose en esta categoría los tratados que han modificado las disposiciones fundacionales.";"argumentative";"premise"
"A finales de enero de 1902 rompió su acuerdo con Mañach, y tras la liquidación correspondiente volvió a Barcelona.";"argumentative";"premise"
"La reacción de la crítica no fue positiva, moviéndose entre la cautela y la negatividad.";"argumentative";"premise"
"En invierno Picasso pintó el óleo Naturaleza muerta: guitarra, periódico, vaso y as de trébol (Museo Picasso, París), que introdujo el periodo llamado cubismo frío, donde la composición se trabajaba en colores fríos, con una predominancia del azul.";"argumentative";"premise"
"Las teorías secundarias afirman que el origen de Cristóbal Colón es un enigma sobre el que no existe unanimidad entre historiadores e investigadores, entre otras razones por la confusión y pérdida de documentación referente a sus orígenes y ascendencia.";"argumentative";"premise"
"La idea de Massine para el ballet derivaba de las representaciones callejeras que vieron en el viaje que realizaron en 1917 a Nápoles.";"argumentative";"premise"
"El más inmediato reflejo de la popularidad que ha alcanzado el mundo de los videojuegos en las sociedades contemporáneas lo constituye una industria que da empleo a 120 000 personas y que genera unos gastos multimillonarios que se incrementan año tras año.";"argumentative";"premise"
"El desarrollo de videojuegos es el proceso de creación de un videojuego, desde el concepto inicial hasta el videojuego en su versión final.";"argumentative";"premise"
"Los clubes deportivos de fútbol en Europa son generalmente los que han cosechado menor éxito a lo largo de la historia en el mundo, así como los peores pagados.";"argumentative";"premise"
"El crítico Jean Bernier escribió: «todo el vestuario está, sin excepción, lleno de calidez y fuerza, templado por un gusto por la dignidad que es muy andaluz».";"argumentative";"premise"
"El Tratado de Lisboa introduce cambios importantes en las actuales normas europeas sobre libertad, seguridad y justicia y facilita una actuación más amplia, legítima, eficaz, transparente y democrática de la UE en este campo.";"argumentative";"premise"
"Durante este período, la Unión Soviética continuó avanzando científica y tecnológicamente, lo que le permitió lanzar el primer satélite artificial Sputnik 1 y conseguir la hazaña de llevar por primera vez un ser vivo al espacio exterior: la perra Laika.";"argumentative";"premise"
"El estreno de Mercure el 18 de junio en el Théâtre de la Cigale fue mal recibido por la crítica y el público.";"argumentative";"premise"
"La civilización europea decayo a partir de la colonización de America";"argumentative";"premise"
"El programa LIFE, creado en 1992, financia medidas que contribuyen al desarrollo, la aplicación y actualización de la política y la legislación comunitaria de medio ambiente.";"argumentative";"premise"
"Al hablar de impacto económico es inevitable tocar el tema sobre cómo la industria de los videojuegos está distribuida, cómo ha cambiado con el paso de los años y qué se espera de ella en el futuro.";"argumentative";"premise"
"Así, en 1994, se realizaron los Juegos Olímpicos de Lillehammer, siendo la primera y única ocasión en que unos Juegos Olímpicos fueron celebrados en un periodo menor a cuatro años.";"argumentative";"premise"
"El concepto de los videojuegos como una forma de arte es un tema controvertido dentro de la industria del entretenimiento.";"argumentative";"premise"
"El Banco Central Europeo (BCE) es el banco central de la moneda única europea, el euro, y constituye el principal eje del Eurosistema.";"argumentative";"premise"
"El período azul de Picasso comenzó tras la muerte de su amigo Carlos Casagemas.";"argumentative";"premise"
"Las tres principales instituciones en el proceso de toma de decisiones son el Parlamento Europeo, el Consejo de la Unión Europea y la Comisión Europea.";"argumentative";"premise"
"Así, en 1994, se realizaron los Juegos Olímpicos de Lillehammer, siendo la primera y única ocasión en que unos Juegos Olímpicos fueron celebrados en un periodo menor a cuatro años.";"argumentative";"premise"
"Además , abordó otros géneros como el dibujo , el grabado , la ilustración de libros , la escultura , la cerámica y el diseño de escenografía y vestuario para montajes teatrales .";"argumentative";"premise"
"Estudiante brillante y precoz, Picasso superó en un solo día, a la edad de catorce años, el examen de ingreso en la Escuela de la Lonja, y se le permitió saltarse las dos primeras clases.";"argumentative";"premise"
"Los Juegos Olímpicos modernos tienen su fundamento en los Juegos Olímpicos antiguos —llamados así por celebrarse en la ciudad de Olimpia— que eran fiestas atléticas celebradas desde el año 776 a. C.(la fecha más aceptada), y cada cuatro años, en el santuario de Zeus en Olimpia, Grecia.";"argumentative";"premise"
"Durante el verano, evitando el calor del sur de Francia, se trasladó con Olga y Pablo a Fontainebleau.";"argumentative";"premise"
"El resto de tratados son modificativos y complementarios, incluyéndose en esta categoría los tratados que han modificado las disposiciones fundacionales.";"argumentative";"premise"
"Entre los aparatos de bolsillo con la capacidad para reproducir videojuegos destacan hoy en día los teléfonos móviles (en particular los teléfonos inteligentes) que, sin ser los videojuegos su función primaria, los han ido incorporando a medida que se han ido incrementando sus prestaciones técnicas.";"argumentative";"premise"
"En 2011, la Unión Europea era, en su conjunto, la primera potencia económica del mundo, superando a los Estados Unidos.";"argumentative";"premise"
"Picasso no es un pintor";"argumentative";"premise"
"Como resultado, los Juegos Olímpicos se han alejado del amateurismo puro, según lo previsto por Coubertin, para permitir la participación de los atletas profesionales.";"argumentative";"premise"
"Debido a que los portugueses habían conseguido su Reconquista contra los musulmanes en el siglo xiii, tomaron la iniciativa en la competencia por alcanzar una nueva ruta de la especiería que fuera una alternativa marítima directa a Asia Oriental.";"argumentative";"premise"
"Los demógrafos y especialistas en salud soviéticos permanecieron en silencio con respecto al aumento de la mortalidad hasta finales de los años 1980, cuando se reanudó la publicación de los datos de mortalidad y los investigadores pudieron indagar en las verdaderas causas.";"argumentative";"premise"
"Las estimaciones globales de audiencia de México 1968 fue de 600 millones, mientras que, en Los Ángeles 1984, la audiencia aumentó a 900 millones, para Barcelona 1992, la audiencia fue de 3500 millones de personas.";"argumentative";"premise"
"El cartel del Congreso Mundial de Partisanos por la Paz lo eligió Louis Aragon.";"argumentative";"premise"
"De los 27 estados de la Unión Europea, así como de los estados en negociaciones de adhesión (Turquía, Macedonia del Norte, Islandia, Montenegro y Serbia), existen algunas diferencias entre sus ciudadanos por motivos religiosos.";"argumentative";"premise"
"No se pudo comprar los primeros prototipos de programas de carácter lúdico. ";"argumentative";"premise"
"El PC por regla general puede ser mucho más potente que cualquier consola del mercado .";"argumentative";"premise"
"Las señoritas de Aviñón ( MoMA , Nueva York)86 supuso un nuevo punto de partida para Picasso , que eliminó las referencias a la tradición rompiendo con el realismo , abandonando los cánones de profundidad espacial y perspectiva , así como el ideal hasta entonces existente del cuerpo femenino , al reducir la obra a un conjunto de planos angulares , sin fondo delimitado ni perspectiva espacial , en el que las formas están marcadas por líneas claro-oscuras .";"argumentative";"premise"
"Así, en 1994, se realizaron los Juegos Olímpicos de Lillehammer, siendo la primera y única ocasión en que unos Juegos Olímpicos fueron celebrados en un periodo menor a cuatro años.";"argumentative";"premise"
"Por otra parte, también se distingue a unos juegos de otros, incluso dentro de un mismo género, por la perspectiva visual que adoptan (o dicho de otra manera, la posición de la cámara).";"argumentative";"premise"
"Además, los estudiantes de familias de dudosa confiabilidad política solían ser excluidos de la educación superior.";"argumentative";"premise"
"Diágilev llevó a Picasso, Stravinsky, Cocteau y Massine de viaje a Nápoles, desde donde nunca visitaron las ruinas de Herculano y Pompeya.";"argumentative";"premise"
"Al principio, estas reformas incluían la política de separar una porción de tierra de la producción, imponer cuotas en la producción lechera, etc.";"argumentative";"premise"
"Otro tipo de realimentación se hace a través de periféricos hápticos que producen vibración o retroalimentación de fuerza, usándose a veces la vibración para simular la retroalimentación de fuerza.";"argumentative";"premise"
"En 1850, una Clase Olímpica fue iniciada por el Dr. William Penny Brookes en Much Wenlock, Shropshire, Inglaterra.";"argumentative";"premise"
"De los 27 estados de la Unión Europea, así como de los estados en negociaciones de adhesión (Turquía, Macedonia del Norte, Islandia, Montenegro y Serbia), existen algunas diferencias entre sus ciudadanos por motivos religiosos.";"argumentative";"premise"
"El negocio no está en la venta de consolas, sino en la venta del software, aunque las altas tasas de piratería afectan el negocio.";"argumentative";"premise"
"Apollinaire fue arrestado bajo sospecha de haber robado la Mona Lisa en el Louvre , y ser parte de una banda de ladrones internacional .";"argumentative";"premise"
"Aunque en diversas pinturas y otras obras artísticas se ha reflejado la presencia de algún sacerdote o religioso, en esta primera expedición no viajó ningún clérigo entre la tripulación.";"argumentative";"premise"
"La Unión de Repúblicas Socialistas Soviéticas fue un Estado socialista federal compuesto por quince repúblicas, creado el 30 de diciembre de 1922 y disuelto el 25 de diciembre de 1991.";"argumentative";"premise"
"La reacción de la crítica no fue positiva, moviéndose entre la cautela y la negatividad.";"argumentative";"premise"
"Los primeros prototipos necesitaban máquinas difíciles de conseguir para poder funcionar.";"argumentative";"premise"
"Se han documentado casos en los que personas han muerto después de pasar prolongadas horas jugando videojuegos.";"argumentative";"premise"
"El arte, por otro lado, no se crea a partir de una necesidad física, sino que representa una búsqueda de propósitos superiores.";"argumentative";"premise"
"En 1503, en su último viaje por las Antillas Mayores, descubrió las islas llamadas actualmente Caimán Brac y Pequeño Caimán (pues Colón nunca vio la isla de Gran Caimán), que recibieron el nombre de Las Tortugas.";"argumentative";"premise"
"El objetivo que se persigue es la eliminación de las disparidades de riqueza en toda la UE, la reestructuración de las zonas industriales en declive y la diversificación de las zonas rurales con un sector agrícola en declive.";"argumentative";"premise"
"El videojuego con mayor coste de desarrollo hasta la fecha es Grand Theft Auto V, de la desarrolladora Rockstar Games, con 167 millones de dólares, seguido por Destiny, de Bungie, con 154 millones de dólares.";"argumentative";"premise"
"En los tratados anteriores al de Lisboa no había previsto ningún procedimiento jurídico que regulara la retirada de los estados.";"argumentative";"premise"
"Estudiante brillante y precoz, Picasso superó en un solo día, a la edad de catorce años, el examen de ingreso en la Escuela de la Lonja, y se le permitió saltarse las dos primeras clases.";"argumentative";"premise"
"Ninguna República Socialista Soviética ni ninguna República Socialista Soviética Autónoma tenían sus propios escudos de armas, claramente inspirados en el de la Unión Soviética.";"argumentative";"premise"
"Picasso no fue enterrado en ninguna de sus propiedades";"argumentative";"premise"
"La inversión económica en los \\""mega eventos\""\"" de los Juegos Olímpicos traen grandes beneficions a largo plazo. """;"argumentative";"premise"
"En un cuaderno de notas , Apollinaire lo describió como un « maravilloso lenguaje que ninguna literatura puede expresar , porque nuestras palabras ya han sido creadas .";"argumentative";"premise"
"En invierno Picasso pintó el óleo Naturaleza muerta: guitarra, periódico, vaso y as de trébol (Museo Picasso, París), que introdujo el periodo llamado cubismo frío, donde la composición se trabajaba en colores fríos, con una predominancia del azul.";"argumentative";"premise"
"La reina Isabel y el rey Fernando respondieron poniendo a Colón en el poder y reemplazando a Francisco de Bobadilla, miembro de la Orden de Calatrava.";"argumentative";"premise"
"En 1850, una Clase Olímpica fue iniciada por el Dr. William Penny Brookes en Much Wenlock, Shropshire, Inglaterra.";"argumentative";"premise"
"Debido a las leyes australianas de cuarentena y de protección animal, en Melbourne 1956 los deportes ecuestres tuvieron que realizarse en Estocolmo, siendo la primera vez que los JJ.";"argumentative";"premise"
"La necesidad de combustible en la Unión Soviética disminuyó desde la década de 1970 hasta la de 1980,​ tanto en rublos por tonelada de productos sociales brutos como en rublos por productos industriales.";"argumentative";"premise"
"El proceso es similar a la creación de software en general, aunque difiere en la gran cantidad de aportes creativos (música, historia, diseño de personajes, niveles, etc) necesarios.";"argumentative";"premise"
"Desde un primer momento fue clara la posición de la propia reina Isabel I de Castilla en la defensa de la igualdad de los indios, sus súbditos del Nuevo Mundo, y los españoles, sus súbditos del Viejo Mundo.";"argumentative";"premise"
"Las concesiones otorgadas a las culturas nacionales y la autonomía limitada tolerada en las repúblicas de la Unión durante los años 1920 llevaron al desarrollo de élites nacionales y a un elevado sentido de identidad nacional.";"argumentative";"premise"
"Los Juegos Olímpicos son \\""mega eventos\""\""""";"argumentative";"premise"
"Asimismo, el achatamiento de las figuras que Picasso iba introduciendo en sus obras recordaba de nuevo el estilo del Greco.";"argumentative";"premise"
"Una pieza secundaria del hardware la constituye la CPU o unidad central de procesamiento, que interpreta las instrucciones contenidas en los programas y procesa los datos.";"argumentative";"premise"
"El Espacio Económico Europeo (EEE) comenzó a existir el 1 de enero de 1994, con motivo de un acuerdo entre países miembros de la Unión Europea y de la Asociación Europea de Libre Comercio (EFTA).";"argumentative";"premise"
"no fue la primera vezque los juegos olímpicos se celebraron en un period menor a cuatro años";"argumentative";"premise"
